date, text, major_direction, voting, minor_direction
20090312, 통화정책방향2009 3 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 내수와 수출 모두 감소세를 지속하면서 계속 위축되고 있으며 세계경제 침체 심화 국제금융시장 불안 등으로 인해 향후 성장의 하향위험도 매우 큰 것으로 판단됨 소비자물가는 환율 상승의 영향 등으로 오름세가 확대되었으나 경기부진에 따른 수요압력 약화가 상승세를 둔화시키는 요인으로 계속 작용할 것으로 보임 부동산시장에서는 거래 위축 및 가격 하락 현상이 지속되고 있음 금융시장에서는 환율 주가 등 가격변수가 불안정한 움직임을 나타내었으나 금융기관의 대출태도가 다소 완화되면서 가계 및 중소기업 대출이 증가하였음 앞으로 통화정책은 경기의 과도한 위축을 방지하고 금융시장 안정을 도모하는 데 주안점을 두고 운용해 나갈 것임, freeze, 5-1, fall
20090409, 통화정책방향2009 4 9 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 내수와 수출 모두 감소세를 지속하면서 계속 위축되고 있으나 하강속도는 다소 완만해지고 있으며 세계경제 침체 국제금융시장 불안 등으로 인해 향후 성장의 하향위험은 여전히 큰 것으로 판단됨 소비자물가는 국제유가가 안정세를 보이는 가운데 경기부진에 따른 수요압력 완화로 오름세가 둔화되었으며 앞으로도 이러한 추세가 이어질 것으로 보임 부동산시장에서는 거래위축 및 가격하락 현상이 지속되고 있음 금융시장에서는 환율 주가 등 가격변수가 개선된 모습을 나타내었으며 금융기관의 대출태도가 완화되면서 가계 및 중소기업 대출이 꾸준히 늘어나고 있음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 경기의 과도한 위축을 방지하고 금융시장 안정을 도모하는 데 주안점을 두고 운용해 나갈 것임, freeze, 5-1, fall
20090512, 통화정책방향2009 5 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 내수 부진에도 불구하고 수출 감소세 둔화와 적극적인 재정통화정책에 힘입어 하강속도가 완만해지고 있으나 세계경제 침체 지속 고용사정 악화 등으로 향후 성장의 하향위험이 상존하고 있는 것으로 판단됨 소비자물가는 국제유가의 안정 경기부진에 따른 수요압력 완화 등으로 오름세가 둔화되었으며 앞으로도 이러한 추세가 이어질 것으로 보임 부동산시장에서는 수도권 일부에서 거래량이 늘어나면서 가격이 반등하는 움직임을 나타내었음 금융시장에서는 환율 주가 등 가격변수가 개선 추세를 지속하는 가운데 가계 및 중소기업 대출이 꾸준히 늘어나고 있으나 신용위험에 대한 우려와 시중자금의 단기화 현상이 지속되고 있음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 경기 회복을 뒷받침하고 금융시장 안정을 도모하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20090611, 통화정책방향2009 6 11 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 적극적인 재정통화정책 등에 힘입어 내수부진이 완화되고 생산활동이 호전되는 등 하강을 멈춘 모습이나 국제원자재가격 상승 및 주요 선진국의 경기부진으로 향후 성장의 하향위험이 상존하고 있는 것으로 판단됨 소비자물가는 경기부진에 따른 수요압력 완화 환율의 하향안정 등으로 오름세가 둔화되었음 부동산가격은 소폭의 상승세가 지속되었음 금융시장에서는 환율 주가 등 가격변수가 안정적인 움직임을 보이는 가운데 가계 및 중소기업 대출이 꾸준히 늘어나고 있으나 신용위험에 대한 우려와 시중자금의 단기화 현상이 해소되지 않은 상황임 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 최근의 경기 및 금융시장의 개선 움직임이 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20090709, 통화정책방향2009 7 9 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 적극적인 재정통화정책 등에 힘입어 내수 및 수출부진이 완화되면서 그간의 하강세에서 벗어나는 모습이나 국제원자재가격 상승 주요 선진국의 경기부진 등으로 향후 성장경로의 불확실성이 높은 것으로 판단됨 소비자물가는 경기부진에 따른 수요압력 완화 등으로 오름세가 계속 둔화되었음부동산가격은 소폭의 상승세가 지속되었음 금융시장에서는 환율 주가 등 가격변수가 안정적인 움직임을 이어가는 가운데 주택담보대출을 중심으로 은행대출이 꾸준히 증가하였음 한편 신용위험에 대한 우려와 시중자금의 단기화 현상은 해소되지 않은 상황임 앞으로 통화정책은 당분간 금융완화기조를 유지 하면서 최근의 경기 개선 움직임 및 금융시장 안정이 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20090811, 통화정책방향2009 8 11 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 적극적인 재정통화정책 및 신흥시장국 경제상황 호전에 힘입어 내수와 수출 부진이 더욱 완화되는 등 개선 움직임을 지속하고 있으나 주요 선진국의 경기회복 지연 가능성 등으로 향후 성장경로의 불확실성이 상존하고 있는 것으로 판단됨 소비자물가는 수요압력 완화 환율 하락 등의 영향으로 오름세가 계속 둔화되었음부동산가격은 상승세가 지속되었음 금융시장에서는 시장금리 및 주가가 상승하는 가운데 주택담보대출이 계속 큰 폭으로 증가하였음 한편 신용위험에 대한 우려와 시중자금의 단기화 현상은 해소되지 않은 상황임 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 최근의 경기 개선 움직임 및 금융시장 안정이 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20090910, 통화정책방향2009 9 10 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 세계경제 상황 호전 등으로 내수 및 수출이 회복 움직임을 보이고 생산이 증가하는 등 개선 추세를 이어가고 있으나 향후 성장경로의 불확실성은 상존하고 있는 것으로 판단됨 소비자물가는 상승률이 다소 높아졌으나 대체로 안정된 모습을 나타내고 있음 부동산가격은 오름세가 지속되었음 금융시장에서는 시장금리 및 주가가 상승한 가운데 주택담보대출이 큰 폭의 증가를 지속하였음 한편 신용위험에 대한 우려와 시중자금의 단기화 현상은 다소 완화되는 움직임을 보였음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 최근의 경기 개선 추세 및 금융시장 안정이 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20091009, 통화정책방향2009 10 9 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 세계경제 상황 호전 등으로 수출이 회복세를 이어가고 소비가 전년수준을 계속 상회 하는 등 개선 추세를 지속하고 있으나 향후 성장경로의 불확실성은 상존하고 있는 것으로 판단됨 소비자물가는 대체로 안정된 모습을 나타내었음 부동산가격은 오름세가 지속되었음 금융시장에서는 주가가 큰 폭 상승한 후 반락한 가운데 총부채상환비율 확대 적용 대출금리 상승 등으로 주택담보대출의 증가세가 둔화되었음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 최근의 경기 개선 추세 및 금융시장 안정이 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20091112, 통화정책방향2009 11 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 세계경제 상황 호전 등으로 수출 및 내수와 생산 활동이 한층 더 개선되는 등 회복세를 나타내고 있으나 향후 성장경로의 불확실성은 상존하고 있는 것으로 판단됨 소비자물가는 원달러 환율 등이 하락요인으로 작용하면서 안정세를 이어가고 있음 부동산가격은 오름세가 주춤하는 모습을 보였음 금융시장에서는 주가 금리 등 가격변수의 변동성이 다소 확대된 가운데 총부채상환비율 확대 적용 대출금리 상승 등으로 주택담보대출 증가세의 둔화 움직임이 지속되었음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 경기회복세가 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
20091210, 통화정책방향2009 12 10 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준200에서 유지하여 통화정책을 운용하기로 하였음 최근 국내 경기는 세계경제 상황 호전 등으로 수출과 소비가 개선추세를 보이는 등 회복세를 이어가고 있으나 향후 성장경로의 불확실성은 상존하고 있는 것으로 판단됨 소비자물가는 상승세가 다소 확대되었으나 대체로 안정된 모습을 보이고 있음 부동산가격은 오름세가 둔화되었음 금융시장에서는 환율 주가 등 가격변수가 대체로 안정된 움직임을 보이다가 해외 불안요인의 영향으로 변동폭이 일시 확대되었으며 주택담보대출은 전월수준의 증가를 나타내었음 앞으로 통화정책은 당분간 금융완화기조를 유지하면서 경기회복세가 지속되도록 하는 데 주안점을 두고 운용해 나갈 것임, freeze, unanimous, 
